conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
289,Colombia,Government of Colombia,17,,FARC,743,,2,,2009,1,1,3,31/12/1964,5,31/12/1964,5,0,,,100,,,,100,5,25.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","743, 744",,2,,2010,1,1,3,31/12/1964,5,31/12/1964,5,0,,,100,,,,100,5,25.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,2011,1,1,3,31/12/1964,5,31/12/1964,5,0,,,100,,,,100,5,25.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,2012,1,1,3,31/12/1964,5,31/12/1964,5,0,,,100,,,,100,5,25.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","743, 744",,2,,2013,1,1,3,31/12/1964,5,31/12/1964,5,0,,,100,,,,100,5,25.1
289,Colombia,Government of Colombia,17,,FARC,743,,2,,2014,1,1,3,31/12/1964,5,31/12/1964,5,0,,,100,,,,100,5,25.1
289,Colombia,Government of Colombia,17,,"ELN, FARC","743, 744",,2,,2015,1,1,3,31/12/1964,5,31/12/1964,5,0,,,100,,,,100,5,25.1
289,Colombia,Government of Colombia,17,,ELN,744,,2,,2016,1,1,3,31/12/1964,5,31/12/1964,5,1,29/12/2016,,100,,,,100,5,25.1
289,Colombia,Government of Colombia,17,,"ELN, FARC-EMC","744, 8468",,2,,2018,1,1,3,31/12/1964,5,20/02/2018,1,0,,,100,,,,100,5,25.1
289,Colombia,Government of Colombia,17,,"ELN, FARC-EMC","744, 8468",,2,,2019,1,1,3,31/12/1964,5,20/02/2018,1,0,,,100,,,,100,5,25.1
289,Colombia,Government of Colombia,17,,FARC-EMC,8468,,2,,2020,1,1,3,31/12/1964,5,20/02/2018,1,0,,,100,,,,100,5,25.1
289,Colombia,Government of Colombia,17,,"ELN, FARC-EMC","744, 8468",,2,,2021,1,1,3,31/12/1964,5,20/02/2018,1,0,,,100,,,,100,5,25.1
289,Colombia,Government of Colombia,17,,"ELN, FARC-EMC","744, 8468",,2,,2022,1,1,3,31/12/1964,5,20/02/2018,1,0,,,100,,,,100,5,25.1
289,Colombia,Government of Colombia,17,,"ELN, FARC-EMC","744, 8468",,2,,2023,1,1,3,31/12/1964,5,20/02/2018,1,0,,,100,,,,100,5,25.1
289,Colombia,Government of Colombia,17,,"ELN, FARC - Segunda Marquetalia , FARC-EMC","744, 8468, 8469",,2,,2024,1,1,3,31/12/1964,5,20/02/2018,1,0,,,100,,,,100,5,25.1
290,Dominican Republic,Government of Dominican Republic,7,,Military faction (constitutionalists),747,,2,,1965,1,0,3,24/04/1965,1,24/04/1965,1,1,31/08/1965,,42,,,,42,5,25.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1965,1,0,3,28/07/1965,1,28/07/1965,1,1,31/12/1965,,850,,,,850,3,25.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1967,1,0,3,28/07/1965,1,31/12/1967,5,0,,,850,,,,850,3,25.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1968,1,0,3,28/07/1965,1,31/12/1967,5,0,,,850,,,,850,3,25.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1969,1,0,3,28/07/1965,1,31/12/1967,5,1,31/12/1969,,850,,,,850,3,25.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1976,2,1,3,28/07/1965,1,31/12/1976,5,0,,,850,,,,850,3,25.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1977,2,1,3,28/07/1965,1,31/12/1976,5,0,,,850,,,,850,3,25.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1978,2,1,3,28/07/1965,1,31/12/1976,5,1,31/12/1978,,850,,,,850,3,25.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1981,2,1,3,28/07/1965,1,31/12/1981,5,1,31/12/1981,,850,,,,850,3,25.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,1984,1,1,3,28/07/1965,1,31/12/1984,5,1,31/12/1984,,850,,,,850,3,25.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,2018,1,1,3,28/07/1965,1,02/12/2018,2,0,,,850,,,,850,3,25.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,2019,1,1,3,28/07/1965,1,02/12/2018,2,0,,,850,,,,850,3,25.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,2020,1,1,3,28/07/1965,1,02/12/2018,2,0,,,850,,,,850,3,25.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,2021,1,1,3,28/07/1965,1,02/12/2018,2,0,,,850,,,,850,3,25.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,2022,1,1,3,28/07/1965,1,02/12/2018,2,0,,,850,,,,850,3,25.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,2023,1,1,3,28/07/1965,1,02/12/2018,2,0,,,850,,,,850,3,25.1
291,Indonesia,Government of Indonesia,155,,OPM,266,,1,West Papua,2024,1,1,3,28/07/1965,1,02/12/2018,2,0,,,850,,,,850,3,25.1
292,Peru,Government of Peru,21,,"ELN, MIR","748, 749",,2,,1965,1,0,3,15/05/1963,1,03/08/1965,2,1,31/12/1965,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1982,1,0,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1983,2,1,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1984,2,1,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1985,2,1,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1986,1,1,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1987,1,1,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1988,2,1,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,"MRTA, Sendero Luminoso","750, 751",,2,,1989,2,1,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,"MRTA, Sendero Luminoso","750, 751",,2,,1990,2,1,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,"MRTA, Sendero Luminoso","750, 751",,2,,1991,2,1,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,"MRTA, Sendero Luminoso","750, 751",,2,,1992,2,1,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,"MRTA, Sendero Luminoso","750, 751",,2,,1993,1,1,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1994,1,1,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1995,1,1,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1996,1,1,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1997,1,1,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1998,1,1,3,15/05/1963,1,22/08/1982,2,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,1999,1,1,3,15/05/1963,1,22/08/1982,2,1,26/11/1999,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,2007,1,1,3,15/05/1963,1,14/11/2007,1,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,2008,1,1,3,15/05/1963,1,14/11/2007,1,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,2009,1,1,3,15/05/1963,1,14/11/2007,1,0,,,135,,,,135,5,25.1
292,Peru,Government of Peru,21,,Sendero Luminoso,750,,2,,2010,1,1,3,15/05/1963,1,14/11/2007,1,1,30/12/2010,,135,,,,135,5,25.1
293,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,151,"Government of Australia, Government of New Zealand, Government of South Korea, Government of United States of America",Government of Vietnam (North Vietnam),150,Government of North Korea,1,South Vietnam,1965,2,1,2,31/12/1965,5,31/12/1965,5,0,,,817,"2, 732, 900, 920",816,731,"816, 817",3,25.1
293,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,151,"Government of Australia, Government of New Zealand, Government of Philippines, Government of South Korea, Government of United States of America",Government of Vietnam (North Vietnam),150,Government of North Korea,1,South Vietnam,1966,2,1,2,31/12/1965,5,31/12/1965,5,0,,,817,"2, 732, 840, 900, 920",816,731,"816, 817",3,25.1
293,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,151,"Government of Australia, Government of New Zealand, Government of Philippines, Government of South Korea, Government of Thailand, Government of United States of America",Government of Vietnam (North Vietnam),150,Government of North Korea,1,South Vietnam,1967,2,1,2,31/12/1965,5,31/12/1965,5,0,,,817,"2, 732, 800, 840, 900, 920",816,731,"816, 817",3,25.1
293,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,151,"Government of Australia, Government of New Zealand, Government of Philippines, Government of South Korea, Government of Thailand, Government of United States of America",Government of Vietnam (North Vietnam),150,Government of North Korea,1,South Vietnam,1968,2,1,2,31/12/1965,5,31/12/1965,5,0,,,817,"2, 732, 800, 840, 900, 920",816,731,"816, 817",3,25.1
293,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,151,"Government of Australia, Government of New Zealand, Government of Philippines, Government of South Korea, Government of Thailand, Government of United States of America",Government of Vietnam (North Vietnam),150,Government of North Korea,1,South Vietnam,1969,2,1,2,31/12/1965,5,31/12/1965,5,0,,,817,"2, 732, 800, 840, 900, 920",816,731,"816, 817",3,25.1
293,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,151,"Government of Australia, Government of New Zealand, Government of South Korea, Government of Thailand, Government of United States of America",Government of Vietnam (North Vietnam),150,Government of North Korea,1,South Vietnam,1970,2,1,2,31/12/1965,5,31/12/1965,5,0,,,817,"2, 732, 800, 900, 920",816,731,"816, 817",3,25.1
293,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,151,"Government of Australia, Government of New Zealand, Government of South Korea, Government of Thailand, Government of United States of America",Government of Vietnam (North Vietnam),150,Government of North Korea,1,South Vietnam,1971,2,1,2,31/12/1965,5,31/12/1965,5,0,,,817,"2, 732, 800, 900, 920",816,731,"816, 817",3,25.1
293,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,151,"Government of Australia, Government of New Zealand, Government of South Korea, Government of Thailand, Government of United States of America",Government of Vietnam (North Vietnam),150,Government of North Korea,1,South Vietnam,1972,2,1,2,31/12/1965,5,31/12/1965,5,0,,,817,"2, 732, 800, 900, 920",816,731,"816, 817",3,25.1
293,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,151,"Government of South Korea, Government of United States of America",Government of Vietnam (North Vietnam),150,Government of North Korea,1,South Vietnam,1973,2,1,2,31/12/1965,5,31/12/1965,5,0,,,817,"2, 732",816,731,"816, 817",3,25.1
293,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,151,,Government of Vietnam (North Vietnam),150,Government of North Korea,1,South Vietnam,1974,2,1,2,31/12/1965,5,31/12/1965,5,0,,,817,,816,731,"816, 817",3,25.1
293,"South Vietnam, Vietnam (North Vietnam)",Government of South Vietnam,151,,Government of Vietnam (North Vietnam),150,Government of North Korea,1,South Vietnam,1975,2,1,2,31/12/1965,5,31/12/1965,5,1,30/04/1975,,817,,816,731,"816, 817",3,25.1
294,"Cambodia (Kampuchea), Thailand",Government of Cambodia (Kampuchea),148,,Government of Thailand,147,,1,Common Border,1977,1,0,2,15/12/1975,2,31/12/1977,5,0,,,811,,800,,"800, 811",3,25.1
294,"Cambodia (Kampuchea), Thailand",Government of Cambodia (Kampuchea),148,,Government of Thailand,147,,1,Common Border,1978,1,0,2,15/12/1975,2,31/12/1977,5,1,31/12/1978,,811,,800,,"800, 811",3,25.1
294,"Cambodia (Kampuchea), Thailand",Government of Cambodia (Kampuchea),148,,Government of Thailand,147,,1,Common Border,2011,1,0,2,15/12/1975,2,28/04/2011,2,1,02/05/2011,,811,,800,,"800, 811",3,25.1
295,Ghana,Government of Ghana,81,,NLC,457,,2,,1966,1,0,3,24/02/1966,1,24/02/1966,1,1,24/02/1966,,452,,,,452,4,25.1
295,Ghana,Government of Ghana,81,,Military faction (forces of Jerry John Rawlings),458,,2,,1981,1,0,3,24/02/1966,1,31/12/1981,1,1,31/12/1981,,452,,,,452,4,25.1
295,Ghana,Government of Ghana,81,,Military faction (forces of Ekow Dennis and Edward Adjei-Ampofo) ,459,,2,,1983,1,0,3,24/02/1966,1,19/06/1983,1,1,19/06/1983,,452,,,,452,4,25.1
296,India,Government of India,141,,MNF,267,,1,Mizoram,1966,1,0,3,01/09/1966,2,01/09/1966,2,0,,,750,,,,750,3,25.1
296,India,Government of India,141,,MNF,267,,1,Mizoram,1967,1,0,3,01/09/1966,2,01/09/1966,2,0,,,750,,,,750,3,25.1
296,India,Government of India,141,,MNF,267,,1,Mizoram,1968,1,0,3,01/09/1966,2,01/09/1966,2,1,31/12/1968,,750,,,,750,3,25.1
297,Nigeria,Government of Nigeria,84,,Military faction (forces of Patrick Nzeogwu),460,,2,,1966,1,0,3,15/01/1966,1,15/01/1966,1,1,29/07/1966,,475,,,,475,4,25.1
297,Nigeria,Government of Nigeria,84,,JAS,1051,,2,,2009,1,0,3,15/01/1966,1,26/07/2009,1,1,30/07/2009,,475,,,,475,4,25.1
297,Nigeria,Government of Nigeria,84,,JAS,1051,,2,,2011,1,0,3,15/01/1966,1,01/03/2011,1,0,,,475,,,,475,4,25.1
297,Nigeria,Government of Nigeria,84,"Government of Chad, Government of Niger",JAS,1051,,2,,2012,1,1,4,15/01/1966,1,01/03/2011,1,0,,,475,"436, 483",,,475,4,25.1
297,Nigeria,Government of Nigeria,84,"Government of Chad, Government of Niger",JAS,1051,,2,,2013,2,1,4,15/01/1966,1,01/03/2011,1,0,,,475,"436, 483",,,475,4,25.1
297,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",JAS,1051,,2,,2014,2,1,4,15/01/1966,1,01/03/2011,1,0,,,475,"436, 471, 483",,,475,4,25.1
297,Nigeria,Government of Nigeria,84,"Government of Chad, Government of Niger",JAS,1051,,2,,2015,2,1,4,15/01/1966,1,01/03/2011,1,0,,,475,"436, 483",,,475,4,25.1
297,Nigeria,Government of Nigeria,84,Government of Cameroon,JAS,1051,,2,,2016,1,1,4,15/01/1966,1,01/03/2011,1,0,,,475,471,,,475,4,25.1
297,Nigeria,Government of Nigeria,84,Government of Cameroon,JAS,1051,,2,,2017,2,1,4,15/01/1966,1,01/03/2011,1,0,,,475,471,,,475,4,25.1
297,Nigeria,Government of Nigeria,84,Government of Cameroon,JAS,1051,,2,,2018,1,1,4,15/01/1966,1,01/03/2011,1,0,,,475,471,,,475,4,25.1
297,Nigeria,Government of Nigeria,84,Government of Niger,JAS,1051,,2,,2019,1,1,4,15/01/1966,1,01/03/2011,1,0,,,475,436,,,475,4,25.1
297,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Niger",JAS,1051,,2,,2020,1,1,4,15/01/1966,1,01/03/2011,1,0,,,475,"436, 471",,,475,4,25.1
297,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",JAS,1051,,2,,2021,1,1,4,15/01/1966,1,01/03/2011,1,0,,,475,"436, 471, 483",,,475,4,25.1
297,Nigeria,Government of Nigeria,84,Government of Niger,JAS,1051,,2,,2022,1,1,4,15/01/1966,1,01/03/2011,1,0,,,475,436,,,475,4,25.1
297,Nigeria,Government of Nigeria,84,Government of Niger,JAS,1051,,2,,2023,1,1,4,15/01/1966,1,01/03/2011,1,0,,,475,436,,,475,4,25.1
297,Nigeria,Government of Nigeria,84,"Government of Chad, Government of Niger",JAS,1051,,2,,2024,1,1,4,15/01/1966,1,01/03/2011,1,0,,,475,"436, 483",,,475,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1966,1,0,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1967,1,0,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1968,1,0,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1969,1,0,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1970,1,0,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1971,1,0,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1972,1,0,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1973,1,0,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1974,1,0,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1975,1,0,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1976,1,0,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1977,1,0,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1978,2,1,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1979,1,1,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1980,2,1,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1981,2,1,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1982,2,1,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1983,2,1,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1984,1,1,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1985,1,1,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1986,2,1,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1987,2,1,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1988,2,1,3,26/08/1966,1,31/12/1966,5,0,,,560,,,,560,4,25.1
298,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1989,1,1,3,26/08/1966,1,31/12/1966,5,1,05/05/1989,,560,,,,560,4,25.1
299,Syria,Government of Syria,118,,Military faction (forces loyal to Nureddin Atassi and Youssef Zeayen),268,,2,,1966,1,0,3,23/02/1966,1,23/02/1966,1,1,23/02/1966,,652,,,,652,2,25.1
299,Syria,Government of Syria,118,,Muslim Brotherhood,269,,2,,1979,1,0,3,23/02/1966,1,16/06/1979,1,0,,,652,,,,652,2,25.1
299,Syria,Government of Syria,118,,Muslim Brotherhood,269,,2,,1980,1,0,3,23/02/1966,1,16/06/1979,1,0,,,652,,,,652,2,25.1
299,Syria,Government of Syria,118,,Muslim Brotherhood,269,,2,,1981,1,0,3,23/02/1966,1,16/06/1979,1,0,,,652,,,,652,2,25.1
299,Syria,Government of Syria,118,,Muslim Brotherhood,269,,2,,1982,2,1,3,23/02/1966,1,16/06/1979,1,1,02/02/1982,,652,,,,652,2,25.1
299,Syria,Government of Syria,118,,Syrian insurgents,4456,,2,,2011,2,1,3,23/02/1966,1,02/08/2011,1,0,,,652,,,,652,2,25.1
299,Syria,Government of Syria,118,,Syrian insurgents,4456,,2,,2012,2,1,3,23/02/1966,1,02/08/2011,1,0,,,652,,,,652,2,25.1
299,Syria,Government of Syria,118,,Syrian insurgents,4456,,2,,2013,2,1,3,23/02/1966,1,02/08/2011,1,0,,,652,,,,652,2,25.1
299,Syria,Government of Syria,118,,Syrian insurgents,4456,,2,,2014,2,1,3,23/02/1966,1,02/08/2011,1,0,,,652,,,,652,2,25.1
299,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,,2,,2015,2,1,4,23/02/1966,1,02/08/2011,1,0,,,652,"365, 630",,,652,2,25.1
299,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,,2,,2016,2,1,4,23/02/1966,1,02/08/2011,1,0,,,652,"365, 630",,,652,2,25.1
299,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,,2,,2017,2,1,4,23/02/1966,1,02/08/2011,1,0,,,652,"365, 630",,,652,2,25.1
299,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,,2,,2018,2,1,4,23/02/1966,1,02/08/2011,1,0,,,652,"365, 630",,,652,2,25.1
299,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,,2,,2019,2,1,4,23/02/1966,1,02/08/2011,1,0,,,652,"365, 630",,,652,2,25.1
299,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,Government of Turkey,2,,2020,2,1,4,23/02/1966,1,02/08/2011,1,0,,,652,"365, 630",,640,652,2,25.1
299,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,Government of Turkey,2,,2021,1,1,4,23/02/1966,1,02/08/2011,1,0,,,652,"365, 630",,640,652,2,25.1
299,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,Government of Turkey,2,,2022,1,1,4,23/02/1966,1,02/08/2011,1,0,,,652,"365, 630",,640,652,2,25.1
299,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,Government of Turkey,2,,2023,2,1,4,23/02/1966,1,02/08/2011,1,0,,,652,"365, 630",,640,652,2,25.1
299,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,Government of Turkey,2,,2024,2,1,4,23/02/1966,1,02/08/2011,1,0,,,652,"365, 630",,640,652,2,25.1
300,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1967,2,1,3,30/04/1967,3,31/05/1967,3,0,,,811,,,,811,3,25.1
300,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1968,1,1,3,30/04/1967,3,31/05/1967,3,0,,,811,,,,811,3,25.1
300,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1969,1,1,3,30/04/1967,3,31/05/1967,3,0,,,811,,,,811,3,25.1
300,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,"Government of South Vietnam, Government of United States of America",KR,270,Government of Vietnam (North Vietnam),2,,1970,2,1,4,30/04/1967,3,31/05/1967,3,0,,,811,"2, 817",,816,811,3,25.1
300,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,"Government of South Vietnam, Government of United States of America",KR,270,Government of Vietnam (North Vietnam),2,,1971,2,1,4,30/04/1967,3,31/05/1967,3,0,,,811,"2, 817",,816,811,3,25.1
300,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,"Government of South Vietnam, Government of United States of America",KR,270,Government of Vietnam (North Vietnam),2,,1972,2,1,4,30/04/1967,3,31/05/1967,3,0,,,811,"2, 817",,816,811,3,25.1
300,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,"Government of South Vietnam, Government of United States of America",KR,270,Government of Vietnam (North Vietnam),2,,1973,2,1,4,30/04/1967,3,31/05/1967,3,0,,,811,"2, 817",,816,811,3,25.1
300,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,Government of Vietnam (North Vietnam),2,,1974,2,1,4,30/04/1967,3,31/05/1967,3,0,,,811,,,816,811,3,25.1
